"행정구역(동읍면)별","시점","항목","5세별",데이터
"잠실7동","2014","여자인구수 (명)","40 - 44세",482
"잠실7동","2014","여자인구수 (명)","45 - 49세",507
"잠실7동","2014","여자인구수 (명)","50 - 54세",414
"잠실7동","2014","여자인구수 (명)","55 - 59세",427
"잠실7동","2014","여자인구수 (명)","60 - 64세",341
"잠실7동","2014","여자인구수 (명)","65 - 69세",298
"잠실7동","2014","여자인구수 (명)","70 - 74세",176
"잠실7동","2014","여자인구수 (명)","75 - 79세",127
"잠실7동","2014","여자인구수 (명)","80 - 84세",110
"잠실7동","2014","여자인구수 (명)","85 - 89세",67
"잠실7동","2014","여자인구수 (명)","90 - 94세",19
"잠실7동","2014","여자인구수 (명)","95 - 99세",4
"잠실7동","2014","여자인구수 (명)","100+",1
"잠실7동","2017","총인구수 (명)","계",10434
"잠실7동","2017","총인구수 (명)","0 - 4세",329
"잠실7동","2017","총인구수 (명)","5 - 9세",402
"잠실7동","2017","총인구수 (명)","10 - 14세",494
"잠실7동","2017","총인구수 (명)","15 - 19세",726
"잠실7동","2017","총인구수 (명)","20 - 24세",754
"잠실7동","2017","총인구수 (명)","25 - 29세",609
"잠실7동","2017","총인구수 (명)","30 - 34세",568
"잠실7동","2017","총인구수 (명)","35 - 39세",706
"잠실7동","2017","총인구수 (명)","40 - 44세",657
"잠실7동","2017","총인구수 (명)","45 - 49세",967
"잠실7동","2017","총인구수 (명)","50 - 54세",870
"잠실7동","2017","총인구수 (명)","55 - 59세",778
"잠실7동","2017","총인구수 (명)","60 - 64세",780
"잠실7동","2017","총인구수 (명)","65 - 69세",614
"잠실7동","2017","총인구수 (명)","70 - 74세",447
"잠실7동","2017","총인구수 (명)","75 - 79세",322
"잠실7동","2017","총인구수 (명)","80 - 84세",224
"잠실7동","2017","총인구수 (명)","85 - 89세",122
"잠실7동","2017","총인구수 (명)","90 - 94세",51
"잠실7동","2017","총인구수 (명)","95 - 99세",13
"잠실7동","2017","총인구수 (명)","100+",1
"잠실7동","2017","남자인구수 (명)","계",4860
"잠실7동","2017","남자인구수 (명)","0 - 4세",174
"잠실7동","2017","남자인구수 (명)","5 - 9세",219
"잠실7동","2017","남자인구수 (명)","10 - 14세",212
"잠실7동","2017","남자인구수 (명)","15 - 19세",300
"잠실7동","2017","남자인구수 (명)","20 - 24세",363
"잠실7동","2017","남자인구수 (명)","25 - 29세",274
"잠실7동","2017","남자인구수 (명)","30 - 34세",251
"잠실7동","2017","남자인구수 (명)","35 - 39세",326
"잠실7동","2017","남자인구수 (명)","40 - 44세",277
"잠실7동","2017","남자인구수 (명)","45 - 49세",423
"잠실7동","2017","남자인구수 (명)","50 - 54세",447
"잠실7동","2017","남자인구수 (명)","55 - 59세",370
"잠실7동","2017","남자인구수 (명)","60 - 64세",361
"잠실7동","2017","남자인구수 (명)","65 - 69세",308
"잠실7동","2017","남자인구수 (명)","70 - 74세",220
"잠실7동","2017","남자인구수 (명)","75 - 79세",169
"잠실7동","2017","남자인구수 (명)","80 - 84세",105
"잠실7동","2017","남자인구수 (명)","85 - 89세",37
"잠실7동","2017","남자인구수 (명)","90 - 94세",16
"잠실7동","2017","남자인구수 (명)","95 - 99세",8
"잠실7동","2017","남자인구수 (명)","100+",0
"잠실7동","2017","여자인구수 (명)","계",5574
"잠실7동","2017","여자인구수 (명)","0 - 4세",155
"잠실7동","2017","여자인구수 (명)","5 - 9세",183
"잠실7동","2017","여자인구수 (명)","10 - 14세",282
"잠실7동","2017","여자인구수 (명)","15 - 19세",426
"잠실7동","2017","여자인구수 (명)","20 - 24세",391
"잠실7동","2017","여자인구수 (명)","25 - 29세",335
"잠실7동","2017","여자인구수 (명)","30 - 34세",317
"잠실7동","2017","여자인구수 (명)","35 - 39세",380
"잠실7동","2017","여자인구수 (명)","40 - 44세",380
"잠실7동","2017","여자인구수 (명)","45 - 49세",544
"잠실7동","2017","여자인구수 (명)","50 - 54세",423
"잠실7동","2017","여자인구수 (명)","55 - 59세",408
"잠실7동","2017","여자인구수 (명)","60 - 64세",419
"잠실7동","2017","여자인구수 (명)","65 - 69세",306
"잠실7동","2017","여자인구수 (명)","70 - 74세",227
"잠실7동","2017","여자인구수 (명)","75 - 79세",153
"잠실7동","2017","여자인구수 (명)","80 - 84세",119
"잠실7동","2017","여자인구수 (명)","85 - 89세",85
"잠실7동","2017","여자인구수 (명)","90 - 94세",35
"잠실7동","2017","여자인구수 (명)","95 - 99세",5
"잠실7동","2017","여자인구수 (명)","100+",1
"강일동","2011","총인구수 (명)","계",33950
"강일동","2011","총인구수 (명)","0 - 4세",2975
"강일동","2011","총인구수 (명)","5 - 9세",2074
"강일동","2011","총인구수 (명)","10 - 14세",2193
"강일동","2011","총인구수 (명)","15 - 19세",2332
"강일동","2011","총인구수 (명)","20 - 24세",1872
"강일동","2011","총인구수 (명)","25 - 29세",2024
"강일동","2011","총인구수 (명)","30 - 34세",3266
"강일동","2011","총인구수 (명)","35 - 39세",3207
"강일동","2011","총인구수 (명)","40 - 44세",3049
"강일동","2011","총인구수 (명)","45 - 49세",2410
"강일동","2011","총인구수 (명)","50 - 54세",2375
"강일동","2011","총인구수 (명)","55 - 59세",1808
"강일동","2011","총인구수 (명)","60 - 64세",1260
"강일동","2011","총인구수 (명)","65 - 69세",1063
"강일동","2011","총인구수 (명)","70 - 74세",832
"강일동","2011","총인구수 (명)","75 - 79세",600
"강일동","2011","총인구수 (명)","80 - 84세",327
"강일동","2011","총인구수 (명)","85 - 89세",195
"강일동","2011","총인구수 (명)","90 - 94세",62
"강일동","2011","총인구수 (명)","95 - 99세",22
"강일동","2011","총인구수 (명)","100+",4
"강일동","2011","남자인구수 (명)","계",16552
"강일동","2011","남자인구수 (명)","0 - 4세",1506
"강일동","2011","남자인구수 (명)","5 - 9세",1077
"강일동","2011","남자인구수 (명)","10 - 14세",1101
"강일동","2011","남자인구수 (명)","15 - 19세",1156
"강일동","2011","남자인구수 (명)","20 - 24세",980
"강일동","2011","남자인구수 (명)","25 - 29세",962
"강일동","2011","남자인구수 (명)","30 - 34세",1513
"강일동","2011","남자인구수 (명)","35 - 39세",1637
"강일동","2011","남자인구수 (명)","40 - 44세",1560
"강일동","2011","남자인구수 (명)","45 - 49세",1201
"강일동","2011","남자인구수 (명)","50 - 54세",1145
"강일동","2011","남자인구수 (명)","55 - 59세",840
"강일동","2011","남자인구수 (명)","60 - 64세",602
"강일동","2011","남자인구수 (명)","65 - 69세",515
"강일동","2011","남자인구수 (명)","70 - 74세",372
"강일동","2011","남자인구수 (명)","75 - 79세",211
"강일동","2011","남자인구수 (명)","80 - 84세",116
"강일동","2011","남자인구수 (명)","85 - 89세",41
"강일동","2011","남자인구수 (명)","90 - 94세",13
"강일동","2011","남자인구수 (명)","95 - 99세",4
"강일동","2011","남자인구수 (명)","100+",0
"강일동","2011","여자인구수 (명)","계",17398
"강일동","2011","여자인구수 (명)","0 - 4세",1469
"강일동","2011","여자인구수 (명)","5 - 9세",997
"강일동","2011","여자인구수 (명)","10 - 14세",1092
"강일동","2011","여자인구수 (명)","15 - 19세",1176
"강일동","2011","여자인구수 (명)","20 - 24세",892
"강일동","2011","여자인구수 (명)","25 - 29세",1062
"강일동","2011","여자인구수 (명)","30 - 34세",1753
"강일동","2011","여자인구수 (명)","35 - 39세",1570
"강일동","2011","여자인구수 (명)","40 - 44세",1489
"강일동","2011","여자인구수 (명)","45 - 49세",1209
"강일동","2011","여자인구수 (명)","50 - 54세",1230
"강일동","2011","여자인구수 (명)","55 - 59세",968
"강일동","2011","여자인구수 (명)","60 - 64세",658
"강일동","2011","여자인구수 (명)","65 - 69세",548
"강일동","2011","여자인구수 (명)","70 - 74세",460
"강일동","2011","여자인구수 (명)","75 - 79세",389
"강일동","2011","여자인구수 (명)","80 - 84세",211
"강일동","2011","여자인구수 (명)","85 - 89세",154
"강일동","2011","여자인구수 (명)","90 - 94세",49
"강일동","2011","여자인구수 (명)","95 - 99세",18
"강일동","2011","여자인구수 (명)","100+",4
"강일동","2014","총인구수 (명)","계",34040
"강일동","2014","총인구수 (명)","0 - 4세",2042
"강일동","2014","총인구수 (명)","5 - 9세",2752
"강일동","2014","총인구수 (명)","10 - 14세",2159
"강일동","2014","총인구수 (명)","15 - 19세",2354
"강일동","2014","총인구수 (명)","20 - 24세",2176
"강일동","2014","총인구수 (명)","25 - 29세",1491
"강일동","2014","총인구수 (명)","30 - 34세",2333
"강일동","2014","총인구수 (명)","35 - 39세",3158
"강일동","2014","총인구수 (명)","40 - 44세",3216
"강일동","2014","총인구수 (명)","45 - 49세",2830
"강일동","2014","총인구수 (명)","50 - 54세",2326
"강일동","2014","총인구수 (명)","55 - 59세",2220
"강일동","2014","총인구수 (명)","60 - 64세",1449
"강일동","2014","총인구수 (명)","65 - 69세",1135
"강일동","2014","총인구수 (명)","70 - 74세",987
"강일동","2014","총인구수 (명)","75 - 79세",663
"강일동","2014","총인구수 (명)","80 - 84세",420
"강일동","2014","총인구수 (명)","85 - 89세",220
"강일동","2014","총인구수 (명)","90 - 94세",81
"강일동","2014","총인구수 (명)","95 - 99세",23
"강일동","2014","총인구수 (명)","100+",5
"강일동","2014","남자인구수 (명)","계",16592
"강일동","2014","남자인구수 (명)","0 - 4세",1058
"강일동","2014","남자인구수 (명)","5 - 9세",1425
"강일동","2014","남자인구수 (명)","10 - 14세",1107
"강일동","2014","남자인구수 (명)","15 - 19세",1154
"강일동","2014","남자인구수 (명)","20 - 24세",1120
"강일동","2014","남자인구수 (명)","25 - 29세",775
"강일동","2014","남자인구수 (명)","30 - 34세",969
"강일동","2014","남자인구수 (명)","35 - 39세",1536
"강일동","2014","남자인구수 (명)","40 - 44세",1611
"강일동","2014","남자인구수 (명)","45 - 49세",1431
"강일동","2014","남자인구수 (명)","50 - 54세",1149
"강일동","2014","남자인구수 (명)","55 - 59세",1047
"강일동","2014","남자인구수 (명)","60 - 64세",712
"강일동","2014","남자인구수 (명)","65 - 69세",526
"강일동","2014","남자인구수 (명)","70 - 74세",466
"강일동","2014","남자인구수 (명)","75 - 79세",274
"강일동","2014","남자인구수 (명)","80 - 84세",156
"강일동","2014","남자인구수 (명)","85 - 89세",47
"강일동","2014","남자인구수 (명)","90 - 94세",21
"강일동","2014","남자인구수 (명)","95 - 99세",6
"강일동","2014","남자인구수 (명)","100+",2
"강일동","2014","여자인구수 (명)","계",17448
"강일동","2014","여자인구수 (명)","0 - 4세",984
"강일동","2014","여자인구수 (명)","5 - 9세",1327
"강일동","2014","여자인구수 (명)","10 - 14세",1052
"강일동","2014","여자인구수 (명)","15 - 19세",1200
"강일동","2014","여자인구수 (명)","20 - 24세",1056
"강일동","2014","여자인구수 (명)","25 - 29세",716
"강일동","2014","여자인구수 (명)","30 - 34세",1364
"강일동","2014","여자인구수 (명)","35 - 39세",1622
"강일동","2014","여자인구수 (명)","40 - 44세",1605
"강일동","2014","여자인구수 (명)","45 - 49세",1399
"강일동","2014","여자인구수 (명)","50 - 54세",1177
"강일동","2014","여자인구수 (명)","55 - 59세",1173
"강일동","2014","여자인구수 (명)","60 - 64세",737
"강일동","2014","여자인구수 (명)","65 - 69세",609
"강일동","2014","여자인구수 (명)","70 - 74세",521
"강일동","2014","여자인구수 (명)","75 - 79세",389
"강일동","2014","여자인구수 (명)","80 - 84세",264
"강일동","2014","여자인구수 (명)","85 - 89세",173
"강일동","2014","여자인구수 (명)","90 - 94세",60
"강일동","2014","여자인구수 (명)","95 - 99세",17
"강일동","2014","여자인구수 (명)","100+",3
"강일동","2017","총인구수 (명)","계",33549
"강일동","2017","총인구수 (명)","0 - 4세",1162
"강일동","2017","총인구수 (명)","5 - 9세",2591
"강일동","2017","총인구수 (명)","10 - 14세",2240
"강일동","2017","총인구수 (명)","15 - 19세",2305
"강일동","2017","총인구수 (명)","20 - 24세",2240
"강일동","2017","총인구수 (명)","25 - 29세",1793
"강일동","2017","총인구수 (명)","30 - 34세",1526
"강일동","2017","총인구수 (명)","35 - 39세",2614
"강일동","2017","총인구수 (명)","40 - 44세",3066
"강일동","2017","총인구수 (명)","45 - 49세",3074
"강일동","2017","총인구수 (명)","50 - 54세",2491
"강일동","2017","총인구수 (명)","55 - 59세",2376
"강일동","2017","총인구수 (명)","60 - 64세",1969
"강일동","2017","총인구수 (명)","65 - 69세",1308
"강일동","2017","총인구수 (명)","70 - 74세",1030
"강일동","2017","총인구수 (명)","75 - 79세",827
"강일동","2017","총인구수 (명)","80 - 84세",505
"강일동","2017","총인구수 (명)","85 - 89세",303
"강일동","2017","총인구수 (명)","90 - 94세",90
"강일동","2017","총인구수 (명)","95 - 99세",28
"강일동","2017","총인구수 (명)","100+",11
"강일동","2017","남자인구수 (명)","계",16285
"강일동","2017","남자인구수 (명)","0 - 4세",599
"강일동","2017","남자인구수 (명)","5 - 9세",1285
"강일동","2017","남자인구수 (명)","10 - 14세",1178
"강일동","2017","남자인구수 (명)","15 - 19세",1139
"강일동","2017","남자인구수 (명)","20 - 24세",1137
"강일동","2017","남자인구수 (명)","25 - 29세",922
"강일동","2017","남자인구수 (명)","30 - 34세",718
"강일동","2017","남자인구수 (명)","35 - 39세",1151
"강일동","2017","남자인구수 (명)","40 - 44세",1522
"강일동","2017","남자인구수 (명)","45 - 49세",1532
"강일동","2017","남자인구수 (명)","50 - 54세",1239
"강일동","2017","남자인구수 (명)","55 - 59세",1164
"강일동","2017","남자인구수 (명)","60 - 64세",896
"강일동","2017","남자인구수 (명)","65 - 69세",656
"강일동","2017","남자인구수 (명)","70 - 74세",473
"강일동","2017","남자인구수 (명)","75 - 79세",365
"강일동","2017","남자인구수 (명)","80 - 84세",186
"강일동","2017","남자인구수 (명)","85 - 89세",89
"강일동","2017","남자인구수 (명)","90 - 94세",24
"강일동","2017","남자인구수 (명)","95 - 99세",8
"강일동","2017","남자인구수 (명)","100+",2
"강일동","2017","여자인구수 (명)","계",17264
"강일동","2017","여자인구수 (명)","0 - 4세",563
"강일동","2017","여자인구수 (명)","5 - 9세",1306
"강일동","2017","여자인구수 (명)","10 - 14세",1062
"강일동","2017","여자인구수 (명)","15 - 19세",1166
"강일동","2017","여자인구수 (명)","20 - 24세",1103
"강일동","2017","여자인구수 (명)","25 - 29세",871
"강일동","2017","여자인구수 (명)","30 - 34세",808
"강일동","2017","여자인구수 (명)","35 - 39세",1463
"강일동","2017","여자인구수 (명)","40 - 44세",1544
"강일동","2017","여자인구수 (명)","45 - 49세",1542
"강일동","2017","여자인구수 (명)","50 - 54세",1252
"강일동","2017","여자인구수 (명)","55 - 59세",1212
"강일동","2017","여자인구수 (명)","60 - 64세",1073
"강일동","2017","여자인구수 (명)","65 - 69세",652
"강일동","2017","여자인구수 (명)","70 - 74세",557
"강일동","2017","여자인구수 (명)","75 - 79세",462
"강일동","2017","여자인구수 (명)","80 - 84세",319
"강일동","2017","여자인구수 (명)","85 - 89세",214
"강일동","2017","여자인구수 (명)","90 - 94세",66
"강일동","2017","여자인구수 (명)","95 - 99세",20
"강일동","2017","여자인구수 (명)","100+",9
"상일동","2011","총인구수 (명)","계",27939
"상일동","2011","총인구수 (명)","0 - 4세",1008
"상일동","2011","총인구수 (명)","5 - 9세",1098
"상일동","2011","총인구수 (명)","10 - 14세",1708
"상일동","2011","총인구수 (명)","15 - 19세",2347
"상일동","2011","총인구수 (명)","20 - 24세",2276
"상일동","2011","총인구수 (명)","25 - 29세",2153
"상일동","2011","총인구수 (명)","30 - 34세",2127
"상일동","2011","총인구수 (명)","35 - 39세",1876
"상일동","2011","총인구수 (명)","40 - 44세",2395
"상일동","2011","총인구수 (명)","45 - 49세",2597
"상일동","2011","총인구수 (명)","50 - 54세",2909
"상일동","2011","총인구수 (명)","55 - 59세",2181
"상일동","2011","총인구수 (명)","60 - 64세",1208
"상일동","2011","총인구수 (명)","65 - 69세",764
"상일동","2011","총인구수 (명)","70 - 74세",517
"상일동","2011","총인구수 (명)","75 - 79세",374
"상일동","2011","총인구수 (명)","80 - 84세",231
"상일동","2011","총인구수 (명)","85 - 89세",117
"상일동","2011","총인구수 (명)","90 - 94세",40
"상일동","2011","총인구수 (명)","95 - 99세",8
"상일동","2011","총인구수 (명)","100+",5
"상일동","2011","남자인구수 (명)","계",14042
"상일동","2011","남자인구수 (명)","0 - 4세",525
"상일동","2011","남자인구수 (명)","5 - 9세",566
"상일동","2011","남자인구수 (명)","10 - 14세",894
"상일동","2011","남자인구수 (명)","15 - 19세",1257
"상일동","2011","남자인구수 (명)","20 - 24세",1270
"상일동","2011","남자인구수 (명)","25 - 29세",1173
"상일동","2011","남자인구수 (명)","30 - 34세",1102
"상일동","2011","남자인구수 (명)","35 - 39세",931
"상일동","2011","남자인구수 (명)","40 - 44세",1096
"상일동","2011","남자인구수 (명)","45 - 49세",1218
"상일동","2011","남자인구수 (명)","50 - 54세",1431
"상일동","2011","남자인구수 (명)","55 - 59세",1098
"상일동","2011","남자인구수 (명)","60 - 64세",629
"상일동","2011","남자인구수 (명)","65 - 69세",410
"상일동","2011","남자인구수 (명)","70 - 74세",229
"상일동","2011","남자인구수 (명)","75 - 79세",128
"상일동","2011","남자인구수 (명)","80 - 84세",51
"상일동","2011","남자인구수 (명)","85 - 89세",26
"상일동","2011","남자인구수 (명)","90 - 94세",6
"상일동","2011","남자인구수 (명)","95 - 99세",2
"상일동","2011","남자인구수 (명)","100+",0
"상일동","2011","여자인구수 (명)","계",13897
"상일동","2011","여자인구수 (명)","0 - 4세",483
"상일동","2011","여자인구수 (명)","5 - 9세",532
"상일동","2011","여자인구수 (명)","10 - 14세",814
"상일동","2011","여자인구수 (명)","15 - 19세",1090
"상일동","2011","여자인구수 (명)","20 - 24세",1006
"상일동","2011","여자인구수 (명)","25 - 29세",980
"상일동","2011","여자인구수 (명)","30 - 34세",1025
"상일동","2011","여자인구수 (명)","35 - 39세",945
"상일동","2011","여자인구수 (명)","40 - 44세",1299
"상일동","2011","여자인구수 (명)","45 - 49세",1379
"상일동","2011","여자인구수 (명)","50 - 54세",1478
"상일동","2011","여자인구수 (명)","55 - 59세",1083
"상일동","2011","여자인구수 (명)","60 - 64세",579
"상일동","2011","여자인구수 (명)","65 - 69세",354
"상일동","2011","여자인구수 (명)","70 - 74세",288
"상일동","2011","여자인구수 (명)","75 - 79세",246
"상일동","2011","여자인구수 (명)","80 - 84세",180
"상일동","2011","여자인구수 (명)","85 - 89세",91
"상일동","2011","여자인구수 (명)","90 - 94세",34
"상일동","2011","여자인구수 (명)","95 - 99세",6
"상일동","2011","여자인구수 (명)","100+",5
"상일동","2014","총인구수 (명)","계",26743
"상일동","2014","총인구수 (명)","0 - 4세",935
"상일동","2014","총인구수 (명)","5 - 9세",890
"상일동","2014","총인구수 (명)","10 - 14세",1389
"상일동","2014","총인구수 (명)","15 - 19세",1971
"상일동","2014","총인구수 (명)","20 - 24세",2180
"상일동","2014","총인구수 (명)","25 - 29세",1997
"상일동","2014","총인구수 (명)","30 - 34세",1975
"상일동","2014","총인구수 (명)","35 - 39세",1591
"상일동","2014","총인구수 (명)","40 - 44세",2067
"상일동","2014","총인구수 (명)","45 - 49세",2358
"상일동","2014","총인구수 (명)","50 - 54세",2715
"상일동","2014","총인구수 (명)","55 - 59세",2567
"상일동","2014","총인구수 (명)","60 - 64세",1595
"상일동","2014","총인구수 (명)","65 - 69세",1015
"상일동","2014","총인구수 (명)","70 - 74세",628
"상일동","2014","총인구수 (명)","75 - 79세",400
"상일동","2014","총인구수 (명)","80 - 84세",245
"상일동","2014","총인구수 (명)","85 - 89세",149
"상일동","2014","총인구수 (명)","90 - 94세",50
"상일동","2014","총인구수 (명)","95 - 99세",21
"상일동","2014","총인구수 (명)","100+",5
"상일동","2014","남자인구수 (명)","계",13332
"상일동","2014","남자인구수 (명)","0 - 4세",482
"상일동","2014","남자인구수 (명)","5 - 9세",461
"상일동","2014","남자인구수 (명)","10 - 14세",715
"상일동","2014","남자인구수 (명)","15 - 19세",1025
"상일동","2014","남자인구수 (명)","20 - 24세",1185
"상일동","2014","남자인구수 (명)","25 - 29세",1106
"상일동","2014","남자인구수 (명)","30 - 34세",1056
"상일동","2014","남자인구수 (명)","35 - 39세",816
"상일동","2014","남자인구수 (명)","40 - 44세",937
"상일동","2014","남자인구수 (명)","45 - 49세",1114
"상일동","2014","남자인구수 (명)","50 - 54세",1251
"상일동","2014","남자인구수 (명)","55 - 59세",1238
"상일동","2014","남자인구수 (명)","60 - 64세",810
"상일동","2014","남자인구수 (명)","65 - 69세",547
"상일동","2014","남자인구수 (명)","70 - 74세",325
"상일동","2014","남자인구수 (명)","75 - 79세",160
"상일동","2014","남자인구수 (명)","80 - 84세",59
"상일동","2014","남자인구수 (명)","85 - 89세",34
"상일동","2014","남자인구수 (명)","90 - 94세",9
"상일동","2014","남자인구수 (명)","95 - 99세",1
"상일동","2014","남자인구수 (명)","100+",1
"상일동","2014","여자인구수 (명)","계",13411
"상일동","2014","여자인구수 (명)","0 - 4세",453
"상일동","2014","여자인구수 (명)","5 - 9세",429
"상일동","2014","여자인구수 (명)","10 - 14세",674
"상일동","2014","여자인구수 (명)","15 - 19세",946
"상일동","2014","여자인구수 (명)","20 - 24세",995
"상일동","2014","여자인구수 (명)","25 - 29세",891
"상일동","2014","여자인구수 (명)","30 - 34세",919
"상일동","2014","여자인구수 (명)","35 - 39세",775
"상일동","2014","여자인구수 (명)","40 - 44세",1130
"상일동","2014","여자인구수 (명)","45 - 49세",1244
"상일동","2014","여자인구수 (명)","50 - 54세",1464
"상일동","2014","여자인구수 (명)","55 - 59세",1329
"상일동","2014","여자인구수 (명)","60 - 64세",785
"상일동","2014","여자인구수 (명)","65 - 69세",468
"상일동","2014","여자인구수 (명)","70 - 74세",303
"상일동","2014","여자인구수 (명)","75 - 79세",240
"상일동","2014","여자인구수 (명)","80 - 84세",186
"상일동","2014","여자인구수 (명)","85 - 89세",115
"상일동","2014","여자인구수 (명)","90 - 94세",41
"상일동","2014","여자인구수 (명)","95 - 99세",20
"상일동","2014","여자인구수 (명)","100+",4
"상일동","2017","총인구수 (명)","계",9814
"상일동","2017","총인구수 (명)","0 - 4세",222
"상일동","2017","총인구수 (명)","5 - 9세",273
"상일동","2017","총인구수 (명)","10 - 14세",502
"상일동","2017","총인구수 (명)","15 - 19세",704
"상일동","2017","총인구수 (명)","20 - 24세",690
"상일동","2017","총인구수 (명)","25 - 29세",720
"상일동","2017","총인구수 (명)","30 - 34세",549
"상일동","2017","총인구수 (명)","35 - 39세",568
"상일동","2017","총인구수 (명)","40 - 44세",608
"상일동","2017","총인구수 (명)","45 - 49세",931
"상일동","2017","총인구수 (명)","50 - 54세",904
"상일동","2017","총인구수 (명)","55 - 59세",1045
"상일동","2017","총인구수 (명)","60 - 64세",824
"상일동","2017","총인구수 (명)","65 - 69세",501
"상일동","2017","총인구수 (명)","70 - 74세",312
"상일동","2017","총인구수 (명)","75 - 79세",205
"상일동","2017","총인구수 (명)","80 - 84세",133
"상일동","2017","총인구수 (명)","85 - 89세",78
"상일동","2017","총인구수 (명)","90 - 94세",32
"상일동","2017","총인구수 (명)","95 - 99세",8
"상일동","2017","총인구수 (명)","100+",5
"상일동","2017","남자인구수 (명)","계",4930
"상일동","2017","남자인구수 (명)","0 - 4세",114
"상일동","2017","남자인구수 (명)","5 - 9세",165
"상일동","2017","남자인구수 (명)","10 - 14세",272
"상일동","2017","남자인구수 (명)","15 - 19세",345
"상일동","2017","남자인구수 (명)","20 - 24세",367
"상일동","2017","남자인구수 (명)","25 - 29세",423
"상일동","2017","남자인구수 (명)","30 - 34세",269
"상일동","2017","남자인구수 (명)","35 - 39세",288
"상일동","2017","남자인구수 (명)","40 - 44세",276
"상일동","2017","남자인구수 (명)","45 - 49세",447
"상일동","2017","남자인구수 (명)","50 - 54세",438
"상일동","2017","남자인구수 (명)","55 - 59세",532
"상일동","2017","남자인구수 (명)","60 - 64세",407
"상일동","2017","남자인구수 (명)","65 - 69세",264
"상일동","2017","남자인구수 (명)","70 - 74세",158
"상일동","2017","남자인구수 (명)","75 - 79세",87
"상일동","2017","남자인구수 (명)","80 - 84세",54
"상일동","2017","남자인구수 (명)","85 - 89세",18
"상일동","2017","남자인구수 (명)","90 - 94세",3
"상일동","2017","남자인구수 (명)","95 - 99세",2
"상일동","2017","남자인구수 (명)","100+",1
"상일동","2017","여자인구수 (명)","계",4884
"상일동","2017","여자인구수 (명)","0 - 4세",108
"상일동","2017","여자인구수 (명)","5 - 9세",108
"상일동","2017","여자인구수 (명)","10 - 14세",230
"상일동","2017","여자인구수 (명)","15 - 19세",359
"상일동","2017","여자인구수 (명)","20 - 24세",323
"상일동","2017","여자인구수 (명)","25 - 29세",297
"상일동","2017","여자인구수 (명)","30 - 34세",280
"상일동","2017","여자인구수 (명)","35 - 39세",280
"상일동","2017","여자인구수 (명)","40 - 44세",332
"상일동","2017","여자인구수 (명)","45 - 49세",484
"상일동","2017","여자인구수 (명)","50 - 54세",466
"상일동","2017","여자인구수 (명)","55 - 59세",513
"상일동","2017","여자인구수 (명)","60 - 64세",417
"상일동","2017","여자인구수 (명)","65 - 69세",237
"상일동","2017","여자인구수 (명)","70 - 74세",154
"상일동","2017","여자인구수 (명)","75 - 79세",118
"상일동","2017","여자인구수 (명)","80 - 84세",79
"상일동","2017","여자인구수 (명)","85 - 89세",60
"상일동","2017","여자인구수 (명)","90 - 94세",29
"상일동","2017","여자인구수 (명)","95 - 99세",6
"상일동","2017","여자인구수 (명)","100+",4
"명일제1동","2011","총인구수 (명)","계",28732
"명일제1동","2011","총인구수 (명)","0 - 4세",1154
"명일제1동","2011","총인구수 (명)","5 - 9세",1406
"명일제1동","2011","총인구수 (명)","10 - 14세",1980
"명일제1동","2011","총인구수 (명)","15 - 19세",2207
"명일제1동","2011","총인구수 (명)","20 - 24세",1992
"명일제1동","2011","총인구수 (명)","25 - 29세",2142
"명일제1동","2011","총인구수 (명)","30 - 34세",2328
"명일제1동","2011","총인구수 (명)","35 - 39세",2323
"명일제1동","2011","총인구수 (명)","40 - 44세",2645
"명일제1동","2011","총인구수 (명)","45 - 49세",2446
"명일제1동","2011","총인구수 (명)","50 - 54세",2608
"명일제1동","2011","총인구수 (명)","55 - 59세",1990
"명일제1동","2011","총인구수 (명)","60 - 64세",1257
"명일제1동","2011","총인구수 (명)","65 - 69세",817
"명일제1동","2011","총인구수 (명)","70 - 74세",553
"명일제1동","2011","총인구수 (명)","75 - 79세",401
"명일제1동","2011","총인구수 (명)","80 - 84세",281
"명일제1동","2011","총인구수 (명)","85 - 89세",125
"명일제1동","2011","총인구수 (명)","90 - 94세",60
"명일제1동","2011","총인구수 (명)","95 - 99세",12
"명일제1동","2011","총인구수 (명)","100+",5
"명일제1동","2011","남자인구수 (명)","계",14147
"명일제1동","2011","남자인구수 (명)","0 - 4세",611
"명일제1동","2011","남자인구수 (명)","5 - 9세",763
"명일제1동","2011","남자인구수 (명)","10 - 14세",1072
"명일제1동","2011","남자인구수 (명)","15 - 19세",1151
"명일제1동","2011","남자인구수 (명)","20 - 24세",1069
"명일제1동","2011","남자인구수 (명)","25 - 29세",1052
"명일제1동","2011","남자인구수 (명)","30 - 34세",1146
"명일제1동","2011","남자인구수 (명)","35 - 39세",1035
"명일제1동","2011","남자인구수 (명)","40 - 44세",1265
"명일제1동","2011","남자인구수 (명)","45 - 49세",1205
"명일제1동","2011","남자인구수 (명)","50 - 54세",1247
"명일제1동","2011","남자인구수 (명)","55 - 59세",977
"명일제1동","2011","남자인구수 (명)","60 - 64세",651
"명일제1동","2011","남자인구수 (명)","65 - 69세",410
"명일제1동","2011","남자인구수 (명)","70 - 74세",244
"명일제1동","2011","남자인구수 (명)","75 - 79세",115
"명일제1동","2011","남자인구수 (명)","80 - 84세",77
