"행정구역(동읍면)별","시점","항목","5세별",데이터
"신월7동","2017","여자인구수 (명)","5 - 9세",393
"신월7동","2017","여자인구수 (명)","10 - 14세",393
"신월7동","2017","여자인구수 (명)","15 - 19세",576
"신월7동","2017","여자인구수 (명)","20 - 24세",697
"신월7동","2017","여자인구수 (명)","25 - 29세",716
"신월7동","2017","여자인구수 (명)","30 - 34세",702
"신월7동","2017","여자인구수 (명)","35 - 39세",879
"신월7동","2017","여자인구수 (명)","40 - 44세",796
"신월7동","2017","여자인구수 (명)","45 - 49세",952
"신월7동","2017","여자인구수 (명)","50 - 54세",934
"신월7동","2017","여자인구수 (명)","55 - 59세",1147
"신월7동","2017","여자인구수 (명)","60 - 64세",935
"신월7동","2017","여자인구수 (명)","65 - 69세",669
"신월7동","2017","여자인구수 (명)","70 - 74세",515
"신월7동","2017","여자인구수 (명)","75 - 79세",431
"신월7동","2017","여자인구수 (명)","80 - 84세",292
"신월7동","2017","여자인구수 (명)","85 - 89세",148
"신월7동","2017","여자인구수 (명)","90 - 94세",41
"신월7동","2017","여자인구수 (명)","95 - 99세",10
"신월7동","2017","여자인구수 (명)","100+",0
"신정1동","2011","총인구수 (명)","계",21689
"신정1동","2011","총인구수 (명)","0 - 4세",560
"신정1동","2011","총인구수 (명)","5 - 9세",1125
"신정1동","2011","총인구수 (명)","10 - 14세",2236
"신정1동","2011","총인구수 (명)","15 - 19세",2099
"신정1동","2011","총인구수 (명)","20 - 24세",1422
"신정1동","2011","총인구수 (명)","25 - 29세",1171
"신정1동","2011","총인구수 (명)","30 - 34세",993
"신정1동","2011","총인구수 (명)","35 - 39세",1435
"신정1동","2011","총인구수 (명)","40 - 44세",2603
"신정1동","2011","총인구수 (명)","45 - 49세",2421
"신정1동","2011","총인구수 (명)","50 - 54세",1809
"신정1동","2011","총인구수 (명)","55 - 59세",1314
"신정1동","2011","총인구수 (명)","60 - 64세",814
"신정1동","2011","총인구수 (명)","65 - 69세",603
"신정1동","2011","총인구수 (명)","70 - 74세",421
"신정1동","2011","총인구수 (명)","75 - 79세",303
"신정1동","2011","총인구수 (명)","80 - 84세",207
"신정1동","2011","총인구수 (명)","85 - 89세",110
"신정1동","2011","총인구수 (명)","90 - 94세",36
"신정1동","2011","총인구수 (명)","95 - 99세",6
"신정1동","2011","총인구수 (명)","100+",1
"신정1동","2011","남자인구수 (명)","계",10690
"신정1동","2011","남자인구수 (명)","0 - 4세",284
"신정1동","2011","남자인구수 (명)","5 - 9세",595
"신정1동","2011","남자인구수 (명)","10 - 14세",1167
"신정1동","2011","남자인구수 (명)","15 - 19세",1086
"신정1동","2011","남자인구수 (명)","20 - 24세",695
"신정1동","2011","남자인구수 (명)","25 - 29세",601
"신정1동","2011","남자인구수 (명)","30 - 34세",483
"신정1동","2011","남자인구수 (명)","35 - 39세",568
"신정1동","2011","남자인구수 (명)","40 - 44세",1154
"신정1동","2011","남자인구수 (명)","45 - 49세",1306
"신정1동","2011","남자인구수 (명)","50 - 54세",942
"신정1동","2011","남자인구수 (명)","55 - 59세",684
"신정1동","2011","남자인구수 (명)","60 - 64세",420
"신정1동","2011","남자인구수 (명)","65 - 69세",295
"신정1동","2011","남자인구수 (명)","70 - 74세",195
"신정1동","2011","남자인구수 (명)","75 - 79세",111
"신정1동","2011","남자인구수 (명)","80 - 84세",60
"신정1동","2011","남자인구수 (명)","85 - 89세",35
"신정1동","2011","남자인구수 (명)","90 - 94세",7
"신정1동","2011","남자인구수 (명)","95 - 99세",1
"신정1동","2011","남자인구수 (명)","100+",1
"신정1동","2011","여자인구수 (명)","계",10999
"신정1동","2011","여자인구수 (명)","0 - 4세",276
"신정1동","2011","여자인구수 (명)","5 - 9세",530
"신정1동","2011","여자인구수 (명)","10 - 14세",1069
"신정1동","2011","여자인구수 (명)","15 - 19세",1013
"신정1동","2011","여자인구수 (명)","20 - 24세",727
"신정1동","2011","여자인구수 (명)","25 - 29세",570
"신정1동","2011","여자인구수 (명)","30 - 34세",510
"신정1동","2011","여자인구수 (명)","35 - 39세",867
"신정1동","2011","여자인구수 (명)","40 - 44세",1449
"신정1동","2011","여자인구수 (명)","45 - 49세",1115
"신정1동","2011","여자인구수 (명)","50 - 54세",867
"신정1동","2011","여자인구수 (명)","55 - 59세",630
"신정1동","2011","여자인구수 (명)","60 - 64세",394
"신정1동","2011","여자인구수 (명)","65 - 69세",308
"신정1동","2011","여자인구수 (명)","70 - 74세",226
"신정1동","2011","여자인구수 (명)","75 - 79세",192
"신정1동","2011","여자인구수 (명)","80 - 84세",147
"신정1동","2011","여자인구수 (명)","85 - 89세",75
"신정1동","2011","여자인구수 (명)","90 - 94세",29
"신정1동","2011","여자인구수 (명)","95 - 99세",5
"신정1동","2011","여자인구수 (명)","100+",0
"신정1동","2014","총인구수 (명)","계",19124
"신정1동","2014","총인구수 (명)","0 - 4세",522
"신정1동","2014","총인구수 (명)","5 - 9세",954
"신정1동","2014","총인구수 (명)","10 - 14세",1666
"신정1동","2014","총인구수 (명)","15 - 19세",1890
"신정1동","2014","총인구수 (명)","20 - 24세",1374
"신정1동","2014","총인구수 (명)","25 - 29세",929
"신정1동","2014","총인구수 (명)","30 - 34세",901
"신정1동","2014","총인구수 (명)","35 - 39세",1063
"신정1동","2014","총인구수 (명)","40 - 44세",1943
"신정1동","2014","총인구수 (명)","45 - 49세",2247
"신정1동","2014","총인구수 (명)","50 - 54세",1766
"신정1동","2014","총인구수 (명)","55 - 59세",1228
"신정1동","2014","총인구수 (명)","60 - 64세",859
"신정1동","2014","총인구수 (명)","65 - 69세",659
"신정1동","2014","총인구수 (명)","70 - 74세",433
"신정1동","2014","총인구수 (명)","75 - 79세",313
"신정1동","2014","총인구수 (명)","80 - 84세",200
"신정1동","2014","총인구수 (명)","85 - 89세",115
"신정1동","2014","총인구수 (명)","90 - 94세",47
"신정1동","2014","총인구수 (명)","95 - 99세",12
"신정1동","2014","총인구수 (명)","100+",3
"신정1동","2014","남자인구수 (명)","계",9360
"신정1동","2014","남자인구수 (명)","0 - 4세",280
"신정1동","2014","남자인구수 (명)","5 - 9세",495
"신정1동","2014","남자인구수 (명)","10 - 14세",841
"신정1동","2014","남자인구수 (명)","15 - 19세",975
"신정1동","2014","남자인구수 (명)","20 - 24세",710
"신정1동","2014","남자인구수 (명)","25 - 29세",453
"신정1동","2014","남자인구수 (명)","30 - 34세",428
"신정1동","2014","남자인구수 (명)","35 - 39세",427
"신정1동","2014","남자인구수 (명)","40 - 44세",851
"신정1동","2014","남자인구수 (명)","45 - 49세",1111
"신정1동","2014","남자인구수 (명)","50 - 54세",954
"신정1동","2014","남자인구수 (명)","55 - 59세",605
"신정1동","2014","남자인구수 (명)","60 - 64세",449
"신정1동","2014","남자인구수 (명)","65 - 69세",320
"신정1동","2014","남자인구수 (명)","70 - 74세",220
"신정1동","2014","남자인구수 (명)","75 - 79세",130
"신정1동","2014","남자인구수 (명)","80 - 84세",65
"신정1동","2014","남자인구수 (명)","85 - 89세",28
"신정1동","2014","남자인구수 (명)","90 - 94세",16
"신정1동","2014","남자인구수 (명)","95 - 99세",1
"신정1동","2014","남자인구수 (명)","100+",1
"신정1동","2014","여자인구수 (명)","계",9764
"신정1동","2014","여자인구수 (명)","0 - 4세",242
"신정1동","2014","여자인구수 (명)","5 - 9세",459
"신정1동","2014","여자인구수 (명)","10 - 14세",825
"신정1동","2014","여자인구수 (명)","15 - 19세",915
"신정1동","2014","여자인구수 (명)","20 - 24세",664
"신정1동","2014","여자인구수 (명)","25 - 29세",476
"신정1동","2014","여자인구수 (명)","30 - 34세",473
"신정1동","2014","여자인구수 (명)","35 - 39세",636
"신정1동","2014","여자인구수 (명)","40 - 44세",1092
"신정1동","2014","여자인구수 (명)","45 - 49세",1136
"신정1동","2014","여자인구수 (명)","50 - 54세",812
"신정1동","2014","여자인구수 (명)","55 - 59세",623
"신정1동","2014","여자인구수 (명)","60 - 64세",410
"신정1동","2014","여자인구수 (명)","65 - 69세",339
"신정1동","2014","여자인구수 (명)","70 - 74세",213
"신정1동","2014","여자인구수 (명)","75 - 79세",183
"신정1동","2014","여자인구수 (명)","80 - 84세",135
"신정1동","2014","여자인구수 (명)","85 - 89세",87
"신정1동","2014","여자인구수 (명)","90 - 94세",31
"신정1동","2014","여자인구수 (명)","95 - 99세",11
"신정1동","2014","여자인구수 (명)","100+",2
"신정1동","2017","총인구수 (명)","계",21667
"신정1동","2017","총인구수 (명)","0 - 4세",689
"신정1동","2017","총인구수 (명)","5 - 9세",1209
"신정1동","2017","총인구수 (명)","10 - 14세",1614
"신정1동","2017","총인구수 (명)","15 - 19세",1732
"신정1동","2017","총인구수 (명)","20 - 24세",1551
"신정1동","2017","총인구수 (명)","25 - 29세",1163
"신정1동","2017","총인구수 (명)","30 - 34세",957
"신정1동","2017","총인구수 (명)","35 - 39세",1441
"신정1동","2017","총인구수 (명)","40 - 44세",1938
"신정1동","2017","총인구수 (명)","45 - 49세",2432
"신정1동","2017","총인구수 (명)","50 - 54세",1978
"신정1동","2017","총인구수 (명)","55 - 59세",1523
"신정1동","2017","총인구수 (명)","60 - 64세",1196
"신정1동","2017","총인구수 (명)","65 - 69세",763
"신정1동","2017","총인구수 (명)","70 - 74세",581
"신정1동","2017","총인구수 (명)","75 - 79세",418
"신정1동","2017","총인구수 (명)","80 - 84세",253
"신정1동","2017","총인구수 (명)","85 - 89세",148
"신정1동","2017","총인구수 (명)","90 - 94세",57
"신정1동","2017","총인구수 (명)","95 - 99세",19
"신정1동","2017","총인구수 (명)","100+",5
"신정1동","2017","남자인구수 (명)","계",10609
"신정1동","2017","남자인구수 (명)","0 - 4세",359
"신정1동","2017","남자인구수 (명)","5 - 9세",632
"신정1동","2017","남자인구수 (명)","10 - 14세",831
"신정1동","2017","남자인구수 (명)","15 - 19세",891
"신정1동","2017","남자인구수 (명)","20 - 24세",816
"신정1동","2017","남자인구수 (명)","25 - 29세",564
"신정1동","2017","남자인구수 (명)","30 - 34세",446
"신정1동","2017","남자인구수 (명)","35 - 39세",633
"신정1동","2017","남자인구수 (명)","40 - 44세",847
"신정1동","2017","남자인구수 (명)","45 - 49세",1190
"신정1동","2017","남자인구수 (명)","50 - 54세",1031
"신정1동","2017","남자인구수 (명)","55 - 59세",784
"신정1동","2017","남자인구수 (명)","60 - 64세",590
"신정1동","2017","남자인구수 (명)","65 - 69세",380
"신정1동","2017","남자인구수 (명)","70 - 74세",269
"신정1동","2017","남자인구수 (명)","75 - 79세",195
"신정1동","2017","남자인구수 (명)","80 - 84세",93
"신정1동","2017","남자인구수 (명)","85 - 89세",41
"신정1동","2017","남자인구수 (명)","90 - 94세",11
"신정1동","2017","남자인구수 (명)","95 - 99세",4
"신정1동","2017","남자인구수 (명)","100+",2
"신정1동","2017","여자인구수 (명)","계",11058
"신정1동","2017","여자인구수 (명)","0 - 4세",330
"신정1동","2017","여자인구수 (명)","5 - 9세",577
"신정1동","2017","여자인구수 (명)","10 - 14세",783
"신정1동","2017","여자인구수 (명)","15 - 19세",841
"신정1동","2017","여자인구수 (명)","20 - 24세",735
"신정1동","2017","여자인구수 (명)","25 - 29세",599
"신정1동","2017","여자인구수 (명)","30 - 34세",511
"신정1동","2017","여자인구수 (명)","35 - 39세",808
"신정1동","2017","여자인구수 (명)","40 - 44세",1091
"신정1동","2017","여자인구수 (명)","45 - 49세",1242
"신정1동","2017","여자인구수 (명)","50 - 54세",947
"신정1동","2017","여자인구수 (명)","55 - 59세",739
"신정1동","2017","여자인구수 (명)","60 - 64세",606
"신정1동","2017","여자인구수 (명)","65 - 69세",383
"신정1동","2017","여자인구수 (명)","70 - 74세",312
"신정1동","2017","여자인구수 (명)","75 - 79세",223
"신정1동","2017","여자인구수 (명)","80 - 84세",160
"신정1동","2017","여자인구수 (명)","85 - 89세",107
"신정1동","2017","여자인구수 (명)","90 - 94세",46
"신정1동","2017","여자인구수 (명)","95 - 99세",15
"신정1동","2017","여자인구수 (명)","100+",3
"신정2동","2011","총인구수 (명)","계",22693
"신정2동","2011","총인구수 (명)","0 - 4세",565
"신정2동","2011","총인구수 (명)","5 - 9세",947
"신정2동","2011","총인구수 (명)","10 - 14세",2047
"신정2동","2011","총인구수 (명)","15 - 19세",2493
"신정2동","2011","총인구수 (명)","20 - 24세",1683
"신정2동","2011","총인구수 (명)","25 - 29세",1319
"신정2동","2011","총인구수 (명)","30 - 34세",997
"신정2동","2011","총인구수 (명)","35 - 39세",1437
"신정2동","2011","총인구수 (명)","40 - 44세",2455
"신정2동","2011","총인구수 (명)","45 - 49세",2678
"신정2동","2011","총인구수 (명)","50 - 54세",2192
"신정2동","2011","총인구수 (명)","55 - 59세",1335
"신정2동","2011","총인구수 (명)","60 - 64세",815
"신정2동","2011","총인구수 (명)","65 - 69세",619
"신정2동","2011","총인구수 (명)","70 - 74세",473
"신정2동","2011","총인구수 (명)","75 - 79세",320
"신정2동","2011","총인구수 (명)","80 - 84세",194
"신정2동","2011","총인구수 (명)","85 - 89세",86
"신정2동","2011","총인구수 (명)","90 - 94세",24
"신정2동","2011","총인구수 (명)","95 - 99세",6
"신정2동","2011","총인구수 (명)","100+",8
"신정2동","2011","남자인구수 (명)","계",11284
"신정2동","2011","남자인구수 (명)","0 - 4세",305
"신정2동","2011","남자인구수 (명)","5 - 9세",483
"신정2동","2011","남자인구수 (명)","10 - 14세",1100
"신정2동","2011","남자인구수 (명)","15 - 19세",1305
"신정2동","2011","남자인구수 (명)","20 - 24세",866
"신정2동","2011","남자인구수 (명)","25 - 29세",661
"신정2동","2011","남자인구수 (명)","30 - 34세",491
"신정2동","2011","남자인구수 (명)","35 - 39세",610
"신정2동","2011","남자인구수 (명)","40 - 44세",1070
"신정2동","2011","남자인구수 (명)","45 - 49세",1389
"신정2동","2011","남자인구수 (명)","50 - 54세",1158
"신정2동","2011","남자인구수 (명)","55 - 59세",715
"신정2동","2011","남자인구수 (명)","60 - 64세",418
"신정2동","2011","남자인구수 (명)","65 - 69세",306
"신정2동","2011","남자인구수 (명)","70 - 74세",199
"신정2동","2011","남자인구수 (명)","75 - 79세",128
"신정2동","2011","남자인구수 (명)","80 - 84세",55
"신정2동","2011","남자인구수 (명)","85 - 89세",21
"신정2동","2011","남자인구수 (명)","90 - 94세",3
"신정2동","2011","남자인구수 (명)","95 - 99세",1
"신정2동","2011","남자인구수 (명)","100+",0
"신정2동","2011","여자인구수 (명)","계",11409
"신정2동","2011","여자인구수 (명)","0 - 4세",260
"신정2동","2011","여자인구수 (명)","5 - 9세",464
"신정2동","2011","여자인구수 (명)","10 - 14세",947
"신정2동","2011","여자인구수 (명)","15 - 19세",1188
"신정2동","2011","여자인구수 (명)","20 - 24세",817
"신정2동","2011","여자인구수 (명)","25 - 29세",658
"신정2동","2011","여자인구수 (명)","30 - 34세",506
"신정2동","2011","여자인구수 (명)","35 - 39세",827
"신정2동","2011","여자인구수 (명)","40 - 44세",1385
"신정2동","2011","여자인구수 (명)","45 - 49세",1289
"신정2동","2011","여자인구수 (명)","50 - 54세",1034
"신정2동","2011","여자인구수 (명)","55 - 59세",620
"신정2동","2011","여자인구수 (명)","60 - 64세",397
"신정2동","2011","여자인구수 (명)","65 - 69세",313
"신정2동","2011","여자인구수 (명)","70 - 74세",274
"신정2동","2011","여자인구수 (명)","75 - 79세",192
"신정2동","2011","여자인구수 (명)","80 - 84세",139
"신정2동","2011","여자인구수 (명)","85 - 89세",65
"신정2동","2011","여자인구수 (명)","90 - 94세",21
"신정2동","2011","여자인구수 (명)","95 - 99세",5
"신정2동","2011","여자인구수 (명)","100+",8
"신정2동","2014","총인구수 (명)","계",21916
"신정2동","2014","총인구수 (명)","0 - 4세",474
"신정2동","2014","총인구수 (명)","5 - 9세",893
"신정2동","2014","총인구수 (명)","10 - 14세",1615
"신정2동","2014","총인구수 (명)","15 - 19세",2196
"신정2동","2014","총인구수 (명)","20 - 24세",1909
"신정2동","2014","총인구수 (명)","25 - 29세",1266
"신정2동","2014","총인구수 (명)","30 - 34세",1037
"신정2동","2014","총인구수 (명)","35 - 39세",1106
"신정2동","2014","총인구수 (명)","40 - 44세",2099
"신정2동","2014","총인구수 (명)","45 - 49세",2517
"신정2동","2014","총인구수 (명)","50 - 54세",2296
"신정2동","2014","총인구수 (명)","55 - 59세",1597
"신정2동","2014","총인구수 (명)","60 - 64세",954
"신정2동","2014","총인구수 (명)","65 - 69세",653
"신정2동","2014","총인구수 (명)","70 - 74세",527
"신정2동","2014","총인구수 (명)","75 - 79세",387
"신정2동","2014","총인구수 (명)","80 - 84세",231
"신정2동","2014","총인구수 (명)","85 - 89세",96
"신정2동","2014","총인구수 (명)","90 - 94세",41
"신정2동","2014","총인구수 (명)","95 - 99세",12
"신정2동","2014","총인구수 (명)","100+",10
"신정2동","2014","남자인구수 (명)","계",10875
"신정2동","2014","남자인구수 (명)","0 - 4세",243
"신정2동","2014","남자인구수 (명)","5 - 9세",470
"신정2동","2014","남자인구수 (명)","10 - 14세",858
"신정2동","2014","남자인구수 (명)","15 - 19세",1177
"신정2동","2014","남자인구수 (명)","20 - 24세",984
"신정2동","2014","남자인구수 (명)","25 - 29세",616
"신정2동","2014","남자인구수 (명)","30 - 34세",501
"신정2동","2014","남자인구수 (명)","35 - 39세",486
"신정2동","2014","남자인구수 (명)","40 - 44세",912
"신정2동","2014","남자인구수 (명)","45 - 49세",1244
"신정2동","2014","남자인구수 (명)","50 - 54세",1215
"신정2동","2014","남자인구수 (명)","55 - 59세",837
"신정2동","2014","남자인구수 (명)","60 - 64세",512
"신정2동","2014","남자인구수 (명)","65 - 69세",328
"신정2동","2014","남자인구수 (명)","70 - 74세",220
"신정2동","2014","남자인구수 (명)","75 - 79세",155
"신정2동","2014","남자인구수 (명)","80 - 84세",85
"신정2동","2014","남자인구수 (명)","85 - 89세",20
"신정2동","2014","남자인구수 (명)","90 - 94세",10
"신정2동","2014","남자인구수 (명)","95 - 99세",2
"신정2동","2014","남자인구수 (명)","100+",0
"신정2동","2014","여자인구수 (명)","계",11041
"신정2동","2014","여자인구수 (명)","0 - 4세",231
"신정2동","2014","여자인구수 (명)","5 - 9세",423
"신정2동","2014","여자인구수 (명)","10 - 14세",757
"신정2동","2014","여자인구수 (명)","15 - 19세",1019
"신정2동","2014","여자인구수 (명)","20 - 24세",925
"신정2동","2014","여자인구수 (명)","25 - 29세",650
"신정2동","2014","여자인구수 (명)","30 - 34세",536
"신정2동","2014","여자인구수 (명)","35 - 39세",620
"신정2동","2014","여자인구수 (명)","40 - 44세",1187
"신정2동","2014","여자인구수 (명)","45 - 49세",1273
"신정2동","2014","여자인구수 (명)","50 - 54세",1081
"신정2동","2014","여자인구수 (명)","55 - 59세",760
"신정2동","2014","여자인구수 (명)","60 - 64세",442
"신정2동","2014","여자인구수 (명)","65 - 69세",325
"신정2동","2014","여자인구수 (명)","70 - 74세",307
"신정2동","2014","여자인구수 (명)","75 - 79세",232
"신정2동","2014","여자인구수 (명)","80 - 84세",146
"신정2동","2014","여자인구수 (명)","85 - 89세",76
"신정2동","2014","여자인구수 (명)","90 - 94세",31
"신정2동","2014","여자인구수 (명)","95 - 99세",10
"신정2동","2014","여자인구수 (명)","100+",10
"신정2동","2017","총인구수 (명)","계",21132
"신정2동","2017","총인구수 (명)","0 - 4세",461
"신정2동","2017","총인구수 (명)","5 - 9세",944
"신정2동","2017","총인구수 (명)","10 - 14세",1502
"신정2동","2017","총인구수 (명)","15 - 19세",1826
"신정2동","2017","총인구수 (명)","20 - 24세",1670
"신정2동","2017","총인구수 (명)","25 - 29세",1282
"신정2동","2017","총인구수 (명)","30 - 34세",868
"신정2동","2017","총인구수 (명)","35 - 39세",1186
"신정2동","2017","총인구수 (명)","40 - 44세",1735
"신정2동","2017","총인구수 (명)","45 - 49세",2491
"신정2동","2017","총인구수 (명)","50 - 54세",2013
"신정2동","2017","총인구수 (명)","55 - 59세",1762
"신정2동","2017","총인구수 (명)","60 - 64세",1164
"신정2동","2017","총인구수 (명)","65 - 69세",759
"신정2동","2017","총인구수 (명)","70 - 74세",562
"신정2동","2017","총인구수 (명)","75 - 79세",440
"신정2동","2017","총인구수 (명)","80 - 84세",260
"신정2동","2017","총인구수 (명)","85 - 89세",145
"신정2동","2017","총인구수 (명)","90 - 94세",37
"신정2동","2017","총인구수 (명)","95 - 99세",13
"신정2동","2017","총인구수 (명)","100+",12
"신정2동","2017","남자인구수 (명)","계",10392
"신정2동","2017","남자인구수 (명)","0 - 4세",232
"신정2동","2017","남자인구수 (명)","5 - 9세",480
"신정2동","2017","남자인구수 (명)","10 - 14세",789
"신정2동","2017","남자인구수 (명)","15 - 19세",958
"신정2동","2017","남자인구수 (명)","20 - 24세",874
"신정2동","2017","남자인구수 (명)","25 - 29세",630
"신정2동","2017","남자인구수 (명)","30 - 34세",418
"신정2동","2017","남자인구수 (명)","35 - 39세",535
"신정2동","2017","남자인구수 (명)","40 - 44세",738
"신정2동","2017","남자인구수 (명)","45 - 49세",1224
"신정2동","2017","남자인구수 (명)","50 - 54세",1058
"신정2동","2017","남자인구수 (명)","55 - 59세",903
"신정2동","2017","남자인구수 (명)","60 - 64세",604
"신정2동","2017","남자인구수 (명)","65 - 69세",370
"신정2동","2017","남자인구수 (명)","70 - 74세",259
"신정2동","2017","남자인구수 (명)","75 - 79세",176
"신정2동","2017","남자인구수 (명)","80 - 84세",86
"신정2동","2017","남자인구수 (명)","85 - 89세",44
"신정2동","2017","남자인구수 (명)","90 - 94세",11
"신정2동","2017","남자인구수 (명)","95 - 99세",1
"신정2동","2017","남자인구수 (명)","100+",2
"신정2동","2017","여자인구수 (명)","계",10740
"신정2동","2017","여자인구수 (명)","0 - 4세",229
"신정2동","2017","여자인구수 (명)","5 - 9세",464
"신정2동","2017","여자인구수 (명)","10 - 14세",713
"신정2동","2017","여자인구수 (명)","15 - 19세",868
"신정2동","2017","여자인구수 (명)","20 - 24세",796
"신정2동","2017","여자인구수 (명)","25 - 29세",652
"신정2동","2017","여자인구수 (명)","30 - 34세",450
"신정2동","2017","여자인구수 (명)","35 - 39세",651
"신정2동","2017","여자인구수 (명)","40 - 44세",997
"신정2동","2017","여자인구수 (명)","45 - 49세",1267
"신정2동","2017","여자인구수 (명)","50 - 54세",955
"신정2동","2017","여자인구수 (명)","55 - 59세",859
"신정2동","2017","여자인구수 (명)","60 - 64세",560
"신정2동","2017","여자인구수 (명)","65 - 69세",389
"신정2동","2017","여자인구수 (명)","70 - 74세",303
"신정2동","2017","여자인구수 (명)","75 - 79세",264
"신정2동","2017","여자인구수 (명)","80 - 84세",174
"신정2동","2017","여자인구수 (명)","85 - 89세",101
"신정2동","2017","여자인구수 (명)","90 - 94세",26
"신정2동","2017","여자인구수 (명)","95 - 99세",12
"신정2동","2017","여자인구수 (명)","100+",10
"신정3동","2011","총인구수 (명)","계",57010
"신정3동","2011","총인구수 (명)","0 - 4세",3337
"신정3동","2011","총인구수 (명)","5 - 9세",3137
"신정3동","2011","총인구수 (명)","10 - 14세",3682
"신정3동","2011","총인구수 (명)","15 - 19세",3955
"신정3동","2011","총인구수 (명)","20 - 24세",3325
"신정3동","2011","총인구수 (명)","25 - 29세",3854
"신정3동","2011","총인구수 (명)","30 - 34세",4962
"신정3동","2011","총인구수 (명)","35 - 39세",5516
"신정3동","2011","총인구수 (명)","40 - 44세",5706
"신정3동","2011","총인구수 (명)","45 - 49세",4685
"신정3동","2011","총인구수 (명)","50 - 54세",4521
"신정3동","2011","총인구수 (명)","55 - 59세",3267
"신정3동","2011","총인구수 (명)","60 - 64세",2257
"신정3동","2011","총인구수 (명)","65 - 69세",1841
"신정3동","2011","총인구수 (명)","70 - 74세",1317
"신정3동","2011","총인구수 (명)","75 - 79세",826
"신정3동","2011","총인구수 (명)","80 - 84세",508
"신정3동","2011","총인구수 (명)","85 - 89세",214
"신정3동","2011","총인구수 (명)","90 - 94세",82
"신정3동","2011","총인구수 (명)","95 - 99세",13
"신정3동","2011","총인구수 (명)","100+",5
"신정3동","2011","남자인구수 (명)","계",28232
"신정3동","2011","남자인구수 (명)","0 - 4세",1744
"신정3동","2011","남자인구수 (명)","5 - 9세",1658
"신정3동","2011","남자인구수 (명)","10 - 14세",1895
"신정3동","2011","남자인구수 (명)","15 - 19세",2060
"신정3동","2011","남자인구수 (명)","20 - 24세",1698
"신정3동","2011","남자인구수 (명)","25 - 29세",1897
"신정3동","2011","남자인구수 (명)","30 - 34세",2381
"신정3동","2011","남자인구수 (명)","35 - 39세",2790
"신정3동","2011","남자인구수 (명)","40 - 44세",2874
"신정3동","2011","남자인구수 (명)","45 - 49세",2381
"신정3동","2011","남자인구수 (명)","50 - 54세",2195
"신정3동","2011","남자인구수 (명)","55 - 59세",1558
"신정3동","2011","남자인구수 (명)","60 - 64세",1112
"신정3동","2011","남자인구수 (명)","65 - 69세",904
"신정3동","2011","남자인구수 (명)","70 - 74세",577
"신정3동","2011","남자인구수 (명)","75 - 79세",290
"신정3동","2011","남자인구수 (명)","80 - 84세",156
"신정3동","2011","남자인구수 (명)","85 - 89세",45
"신정3동","2011","남자인구수 (명)","90 - 94세",14
"신정3동","2011","남자인구수 (명)","95 - 99세",2
"신정3동","2011","남자인구수 (명)","100+",1
"신정3동","2011","여자인구수 (명)","계",28778
"신정3동","2011","여자인구수 (명)","0 - 4세",1593
"신정3동","2011","여자인구수 (명)","5 - 9세",1479
"신정3동","2011","여자인구수 (명)","10 - 14세",1787
"신정3동","2011","여자인구수 (명)","15 - 19세",1895
"신정3동","2011","여자인구수 (명)","20 - 24세",1627
"신정3동","2011","여자인구수 (명)","25 - 29세",1957
"신정3동","2011","여자인구수 (명)","30 - 34세",2581
"신정3동","2011","여자인구수 (명)","35 - 39세",2726
"신정3동","2011","여자인구수 (명)","40 - 44세",2832
"신정3동","2011","여자인구수 (명)","45 - 49세",2304
"신정3동","2011","여자인구수 (명)","50 - 54세",2326
"신정3동","2011","여자인구수 (명)","55 - 59세",1709
"신정3동","2011","여자인구수 (명)","60 - 64세",1145
"신정3동","2011","여자인구수 (명)","65 - 69세",937
"신정3동","2011","여자인구수 (명)","70 - 74세",740
"신정3동","2011","여자인구수 (명)","75 - 79세",536
"신정3동","2011","여자인구수 (명)","80 - 84세",352
"신정3동","2011","여자인구수 (명)","85 - 89세",169
"신정3동","2011","여자인구수 (명)","90 - 94세",68
"신정3동","2011","여자인구수 (명)","95 - 99세",11
"신정3동","2011","여자인구수 (명)","100+",4
"신정3동","2014","총인구수 (명)","계",55516
"신정3동","2014","총인구수 (명)","0 - 4세",2713
"신정3동","2014","총인구수 (명)","5 - 9세",2958
"신정3동","2014","총인구수 (명)","10 - 14세",3220
"신정3동","2014","총인구수 (명)","15 - 19세",3834
"신정3동","2014","총인구수 (명)","20 - 24세",3614
"신정3동","2014","총인구수 (명)","25 - 29세",3192
"신정3동","2014","총인구수 (명)","30 - 34세",4262
"신정3동","2014","총인구수 (명)","35 - 39세",4600
"신정3동","2014","총인구수 (명)","40 - 44세",5523
"신정3동","2014","총인구수 (명)","45 - 49세",5063
"신정3동","2014","총인구수 (명)","50 - 54세",4495
"신정3동","2014","총인구수 (명)","55 - 59세",3899
"신정3동","2014","총인구수 (명)","60 - 64세",2607
"신정3동","2014","총인구수 (명)","65 - 69세",1962
"신정3동","2014","총인구수 (명)","70 - 74세",1601
"신정3동","2014","총인구수 (명)","75 - 79세",1022
"신정3동","2014","총인구수 (명)","80 - 84세",545
"신정3동","2014","총인구수 (명)","85 - 89세",273
"신정3동","2014","총인구수 (명)","90 - 94세",111
"신정3동","2014","총인구수 (명)","95 - 99세",16
"신정3동","2014","총인구수 (명)","100+",6
"신정3동","2014","남자인구수 (명)","계",27534
"신정3동","2014","남자인구수 (명)","0 - 4세",1382
